doctor_id,work_date,hours_booked
DR2058,2025-12-14,7.58
DR2058,2025-12-15,4.5
DR2058,2025-12-16,3.32
DR2058,2025-12-17,3.54
DR2058,2025-12-18,6.41
DR2058,2025-12-19,7.09
DR2058,2025-12-20,3.95
DR2058,2025-12-21,6.26
DR2058,2025-12-22,6.58
DR2058,2025-12-23,7.96
DR2058,2025-12-24,7.2
DR2058,2025-12-25,3.7
DR2058,2025-12-26,6.52
DR2058,2025-12-27,3.45
DR2058,2025-12-28,5.11
DR2058,2025-12-29,6.75
DR2058,2025-12-30,3.31
DR2058,2025-12-31,7.7
DR2058,2026-01-01,5.12
DR2058,2026-01-02,6.32
DR2058,2026-01-03,6.66
DR2058,2026-01-04,5.16
DR2058,2026-01-05,4.07
DR2058,2026-01-06,5.01
DR2058,2026-01-07,4.5
DR2058,2026-01-08,4.07
DR2058,2026-01-09,3.29
DR2058,2026-01-10,3.43
DR2058,2026-01-11,4.14
DR2058,2026-01-12,6.96
DR2058,2026-01-13,3.53
DR2058,2026-01-14,3.37
DR2058,2026-01-15,6.04
DR2058,2026-01-16,4.55
DR2058,2026-01-17,4.23
DR2058,2026-01-18,6.01
DR2058,2026-01-19,6.79
DR2058,2026-01-20,7.97
DR2058,2026-01-21,3.22
DR2058,2026-01-22,4.85
DR2058,2026-01-23,5.29
DR2058,2026-01-24,5.75
DR2058,2026-01-25,5.07
DR2058,2026-01-26,3.91
DR2058,2026-01-27,5.95
DR2058,2026-01-28,5.09
DR2058,2026-01-29,3.79
DR2058,2026-01-30,7.64
DR2058,2026-01-31,4.03
DR2058,2026-02-01,4.53
DR2058,2026-02-02,8.0
DR2058,2026-02-03,5.4
DR2058,2026-02-04,6.95
DR2059,2025-11-06,7.06
DR2059,2025-11-07,6.44
DR2059,2025-11-08,3.53
DR2059,2025-11-09,7.33
DR2059,2025-11-10,5.93
DR2059,2025-11-11,3.38
DR2059,2025-11-12,7.59
DR2059,2025-11-13,4.68
DR2059,2025-11-14,5.07
DR2059,2025-11-15,3.28
DR2059,2025-11-16,5.33
DR2059,2025-11-17,7.67
DR2059,2025-11-18,6.71
DR2059,2025-11-19,5.48
DR2059,2025-11-20,5.97
DR2059,2025-11-21,3.57
DR2059,2025-11-22,5.29
DR2059,2025-11-23,5.49
DR2059,2025-11-24,4.55
DR2059,2025-11-25,3.91
DR2059,2025-11-26,6.21
DR2059,2025-11-27,4.42
DR2059,2025-11-28,7.77
DR2059,2025-11-29,3.68
DR2059,2025-11-30,3.32
DR2059,2025-12-01,6.35
DR2059,2025-12-02,6.91
DR2059,2025-12-03,7.34
DR2059,2025-12-04,7.84
DR2059,2025-12-05,6.39
DR2059,2025-12-06,7.14
DR2059,2025-12-07,6.07
DR2059,2025-12-08,7.16
DR2059,2025-12-09,3.25
DR2059,2025-12-10,3.48
DR2059,2025-12-11,5.68
DR2059,2025-12-12,4.26
DR2059,2025-12-13,5.91
DR2059,2025-12-14,4.03
DR2059,2025-12-15,3.75
DR2059,2025-12-16,6.78
DR2059,2025-12-17,6.69
DR2059,2025-12-18,3.89
DR2059,2025-12-19,5.55
DR2059,2025-12-20,5.2
DR2059,2025-12-21,7.52
DR2059,2025-12-22,6.39
DR2059,2025-12-23,5.93
DR2059,2025-12-24,3.82
DR2059,2025-12-25,3.81
DR2059,2025-12-26,6.54
DR2059,2025-12-27,7.03
DR2059,2025-12-28,6.85
DR2059,2025-12-29,5.22
DR2059,2025-12-30,7.44
DR2059,2025-12-31,3.44
DR2059,2026-01-01,3.34
DR2059,2026-01-02,7.28
DR2059,2026-01-03,7.55
DR2059,2026-01-04,6.59
DR2059,2026-01-05,4.93
DR2059,2026-01-06,3.98
DR2059,2026-01-07,3.76
DR2059,2026-01-08,4.27
DR2059,2026-01-09,4.55
DR2059,2026-01-10,7.2
DR2059,2026-01-11,6.58
DR2059,2026-01-12,6.53
DR2059,2026-01-13,5.26
DR2059,2026-01-14,5.16
DR2059,2026-01-15,5.09
DR2059,2026-01-16,6.1
DR2059,2026-01-17,3.58
DR2059,2026-01-18,5.6
DR2059,2026-01-19,7.24
DR2059,2026-01-20,3.87
DR2059,2026-01-21,7.62
DR2059,2026-01-22,5.05
DR2059,2026-01-23,4.36
DR2059,2026-01-24,7.68
DR2059,2026-01-25,5.57
DR2059,2026-01-26,6.26
DR2059,2026-01-27,6.14
DR2059,2026-01-28,5.49
DR2059,2026-01-29,4.51
DR2059,2026-01-30,5.44
DR2059,2026-01-31,7.49
DR2059,2026-02-01,5.41
DR2059,2026-02-02,5.21
DR2059,2026-02-03,5.02
DR2059,2026-02-04,5.23
DR2060,2025-11-06,5.01
DR2060,2025-11-07,7.69
DR2060,2025-11-08,7.06
DR2060,2025-11-09,7.83
DR2060,2025-11-10,6.63
DR2060,2025-11-11,4.25
DR2060,2025-11-12,6.57
DR2060,2025-11-13,3.7
DR2060,2025-11-14,7.6
DR2060,2025-11-15,6.87
DR2060,2025-11-16,6.97
DR2060,2025-11-17,7.79
DR2060,2025-11-18,7.57
DR2060,2025-11-19,4.22
DR2060,2025-11-20,4.65
DR2060,2025-11-21,3.88
DR2060,2025-11-22,3.73
DR2060,2025-11-23,7.97
DR2060,2025-11-24,4.43
DR2060,2025-11-25,4.9
DR2060,2025-11-26,6.57
DR2060,2025-11-27,7.39
DR2060,2025-11-28,4.56
DR2060,2025-11-29,7.99
DR2060,2025-11-30,6.52
DR2060,2025-12-01,3.84
DR2060,2025-12-02,4.67
DR2060,2025-12-03,3.66
DR2060,2025-12-04,3.28
DR2060,2025-12-05,5.95
DR2060,2025-12-06,4.12
DR2060,2025-12-07,7.73
DR2060,2025-12-08,3.41
DR2060,2025-12-09,3.45
DR2060,2025-12-10,7.25
DR2060,2025-12-11,3.68
DR2060,2025-12-12,6.17
DR2060,2025-12-13,5.89
DR2060,2025-12-14,5.23
DR2060,2025-12-15,3.56
DR2060,2025-12-16,4.61
DR2060,2025-12-17,5.99
DR2060,2025-12-18,4.75
DR2060,2025-12-19,6.4
DR2060,2025-12-20,5.78
DR2060,2025-12-21,4.29
DR2060,2025-12-22,5.18
DR2060,2025-12-23,4.18
DR2060,2025-12-24,5.39
DR2060,2025-12-25,6.81
DR2060,2025-12-26,3.37
DR2060,2025-12-27,5.4
DR2060,2025-12-28,5.79
DR2060,2025-12-29,6.87
DR2060,2025-12-30,3.64
DR2060,2025-12-31,5.81
DR2060,2026-01-01,5.59
DR2060,2026-01-02,3.37
DR2060,2026-01-03,7.53
DR2060,2026-01-04,4.79
DR2060,2026-01-05,6.36
DR2060,2026-01-06,7.8
DR2060,2026-01-07,7.99
DR2060,2026-01-08,4.51
DR2060,2026-01-09,7.82
DR2060,2026-01-10,3.74
DR2060,2026-01-11,7.57
DR2060,2026-01-12,7.89
DR2060,2026-01-13,3.38
DR2060,2026-01-14,6.68
DR2060,2026-01-15,6.12
DR2060,2026-01-16,4.63
DR2060,2026-01-17,7.85
DR2060,2026-01-18,3.92
DR2060,2026-01-19,7.13
DR2060,2026-01-20,6.39
DR2060,2026-01-21,5.89
DR2060,2026-01-22,6.01
DR2060,2026-01-23,3.21
DR2060,2026-01-24,4.12
DR2060,2026-01-25,7.0
DR2060,2026-01-26,3.9
DR2060,2026-01-27,6.83
DR2060,2026-01-28,7.21
DR2060,2026-01-29,4.93
DR2060,2026-01-30,7.57
DR2060,2026-01-31,4.91
DR2060,2026-02-01,6.15
DR2060,2026-02-02,7.58
DR2060,2026-02-03,4.97
DR2060,2026-02-04,6.92
DR2061,2025-11-06,7.58
DR2061,2025-11-07,3.54
DR2061,2025-11-08,6.53
DR2061,2025-11-09,3.73
DR2061,2025-11-10,5.08
DR2061,2025-11-11,4.75
DR2061,2025-11-12,7.05
DR2061,2025-11-13,5.02
DR2061,2025-11-14,3.42
DR2061,2025-11-15,5.82
DR2061,2025-11-16,3.72
DR2061,2025-11-17,5.46
DR2061,2025-11-18,3.2
DR2061,2025-11-19,3.82
DR2061,2025-11-20,3.41
DR2061,2025-11-21,4.39
DR2061,2025-11-22,6.53
DR2061,2025-11-23,4.17
DR2061,2025-11-24,4.16
DR2061,2025-11-25,3.54
DR2061,2025-11-26,4.58
DR2061,2025-11-27,7.88
DR2061,2025-11-28,6.54
DR2061,2025-11-29,6.19
DR2061,2025-11-30,5.45
DR2061,2025-12-01,3.95
DR2061,2025-12-02,3.54
DR2061,2025-12-03,5.21
DR2061,2025-12-04,3.55
DR2061,2025-12-05,7.2
DR2061,2025-12-06,7.94
DR2061,2025-12-07,3.78
DR2061,2025-12-08,3.5
DR2061,2025-12-09,7.35
DR2061,2025-12-10,7.33
DR2061,2025-12-11,7.51
DR2061,2025-12-12,5.16
DR2061,2025-12-13,5.59
DR2061,2025-12-14,4.05
DR2061,2025-12-15,3.75
DR2061,2025-12-16,5.57
DR2061,2025-12-17,5.5
DR2061,2025-12-18,4.03
DR2061,2025-12-19,5.0
DR2061,2025-12-20,5.82
DR2061,2025-12-21,6.87
DR2061,2025-12-22,4.44
DR2061,2025-12-23,3.4
DR2061,2025-12-24,4.18
DR2061,2025-12-25,4.76
DR2061,2025-12-26,6.0
DR2061,2025-12-27,5.11
DR2061,2025-12-28,5.41
DR2061,2025-12-29,3.62
DR2061,2025-12-30,6.39
DR2061,2025-12-31,3.93
DR2061,2026-01-01,4.17
DR2061,2026-01-02,7.34
DR2061,2026-01-03,6.94
DR2061,2026-01-04,7.86
DR2061,2026-01-05,7.51
DR2061,2026-01-06,4.09
DR2061,2026-01-07,4.15
DR2061,2026-01-08,6.6
DR2061,2026-01-09,5.03
DR2061,2026-01-10,6.55
DR2061,2026-01-11,3.82
DR2061,2026-01-12,6.1
DR2061,2026-01-13,7.81
DR2061,2026-01-14,7.63
DR2061,2026-01-15,7.07
DR2061,2026-01-16,7.87
DR2061,2026-01-17,3.58
DR2061,2026-01-18,4.29
DR2061,2026-01-19,4.52
DR2061,2026-01-20,7.33
DR2061,2026-01-21,3.27
DR2061,2026-01-22,5.04
DR2061,2026-01-23,3.57
DR2061,2026-01-24,7.75
DR2061,2026-01-25,5.21
DR2061,2026-01-26,3.74
DR2061,2026-01-27,3.83
DR2061,2026-01-28,4.85
DR2061,2026-01-29,7.93
DR2061,2026-01-30,4.52
DR2061,2026-01-31,5.88
DR2061,2026-02-01,4.44
DR2061,2026-02-02,5.37
DR2061,2026-02-03,4.26
DR2061,2026-02-04,4.16
DR2062,2025-11-06,7.56
DR2062,2025-11-07,3.33
DR2062,2025-11-08,4.62
DR2062,2025-11-09,3.72
DR2062,2025-11-10,4.17
DR2062,2025-11-11,6.49
DR2062,2025-11-12,4.97
DR2062,2025-11-13,4.21
DR2062,2025-11-14,6.53
DR2062,2025-11-15,7.77
DR2062,2025-11-16,7.56
DR2062,2025-11-17,4.52
DR2062,2025-11-18,7.38
DR2062,2025-11-19,4.88
DR2062,2025-11-20,5.61
DR2062,2025-11-21,6.43
DR2062,2025-11-22,5.35
DR2062,2025-11-23,4.88
DR2062,2025-11-24,4.96
DR2062,2025-11-25,3.88
DR2062,2025-11-26,7.8
DR2062,2025-11-27,4.45
DR2062,2025-11-28,6.74
DR2062,2025-11-29,5.63
DR2062,2025-11-30,5.88
DR2062,2025-12-01,7.86
DR2062,2025-12-02,7.56
DR2062,2025-12-03,7.08
DR2062,2025-12-04,3.62
DR2062,2025-12-05,4.15
DR2062,2025-12-06,7.99
DR2062,2025-12-07,4.83
DR2062,2025-12-08,5.7
DR2062,2025-12-09,6.13
DR2062,2025-12-10,7.63
DR2062,2025-12-11,3.22
DR2062,2025-12-12,7.1
DR2062,2025-12-13,3.4
DR2062,2025-12-14,6.74
DR2062,2025-12-15,3.5
DR2062,2025-12-16,7.36
DR2062,2025-12-17,5.91
DR2062,2025-12-18,7.79
DR2062,2025-12-19,6.43
DR2062,2025-12-20,4.71
DR2062,2025-12-21,7.9
DR2062,2025-12-22,4.39
DR2062,2025-12-23,5.25
DR2062,2025-12-24,5.32
DR2062,2025-12-25,3.67
DR2062,2025-12-26,7.63
DR2062,2025-12-27,6.83
DR2062,2025-12-28,6.75
DR2062,2025-12-29,6.79
DR2062,2025-12-30,6.51
DR2062,2025-12-31,5.1
DR2062,2026-01-01,4.18
DR2062,2026-01-02,5.97
DR2062,2026-01-03,4.8
DR2062,2026-01-04,5.55
DR2062,2026-01-05,3.77
DR2062,2026-01-06,3.58
DR2062,2026-01-07,3.6
DR2062,2026-01-08,4.14
DR2062,2026-01-09,6.61
DR2062,2026-01-10,6.12
DR2062,2026-01-11,7.03
DR2062,2026-01-12,4.12
DR2062,2026-01-13,6.17
DR2062,2026-01-14,5.94
DR2062,2026-01-15,3.97
DR2062,2026-01-16,5.34
DR2062,2026-01-17,4.02
DR2062,2026-01-18,7.17
DR2062,2026-01-19,6.91
DR2062,2026-01-20,7.57
DR2062,2026-01-21,5.76
DR2062,2026-01-22,5.65
DR2062,2026-01-23,6.89
DR2062,2026-01-24,7.44
DR2062,2026-01-25,4.97
DR2062,2026-01-26,6.2
DR2062,2026-01-27,7.08
DR2062,2026-01-28,3.27
DR2062,2026-01-29,3.46
DR2062,2026-01-30,5.87
DR2062,2026-01-31,5.43
DR2062,2026-02-01,4.66
DR2062,2026-02-02,5.43
DR2062,2026-02-03,3.29
DR2062,2026-02-04,4.55
DR2063,2025-11-06,3.58
DR2063,2025-11-07,4.35
DR2063,2025-11-08,5.6
DR2063,2025-11-09,7.88
DR2063,2025-11-10,3.96
DR2063,2025-11-11,7.26
DR2063,2025-11-12,7.01
DR2063,2025-11-13,4.49
DR2063,2025-11-14,6.78
DR2063,2025-11-15,7.66
DR2063,2025-11-16,4.31
DR2063,2025-11-17,4.76
DR2063,2025-11-18,3.41
DR2063,2025-11-19,5.82
DR2063,2025-11-20,4.7
DR2063,2025-11-21,6.84
DR2063,2025-11-22,4.39
DR2063,2025-11-23,7.04
DR2063,2025-11-24,6.4
DR2063,2025-11-25,7.12
DR2063,2025-11-26,7.03
DR2063,2025-11-27,5.07
DR2063,2025-11-28,5.08
DR2063,2025-11-29,3.9
DR2063,2025-11-30,5.23
DR2063,2025-12-01,5.81
DR2063,2025-12-02,3.91
DR2063,2025-12-03,6.18
DR2063,2025-12-04,6.08
DR2063,2025-12-05,6.01
DR2063,2025-12-06,5.46
DR2063,2025-12-07,6.55
DR2063,2025-12-08,5.61
DR2063,2025-12-09,6.35
DR2063,2025-12-10,4.54
DR2063,2025-12-11,6.99
DR2063,2025-12-12,7.06
DR2063,2025-12-13,5.21
DR2063,2025-12-14,6.46
DR2063,2025-12-15,7.07
DR2063,2025-12-16,7.33
DR2063,2025-12-17,6.39
DR2063,2025-12-18,6.32
DR2063,2025-12-19,7.23
DR2063,2025-12-20,5.8
DR2063,2025-12-21,5.62
DR2063,2025-12-22,7.16
DR2063,2025-12-23,4.93
DR2063,2025-12-24,4.08
DR2063,2025-12-25,6.07
DR2063,2025-12-26,6.07
DR2063,2025-12-27,4.69
DR2063,2025-12-28,5.68
DR2063,2025-12-29,7.13
DR2063,2025-12-30,4.05
DR2063,2025-12-31,6.28
DR2063,2026-01-01,4.62
DR2063,2026-01-02,7.86
DR2063,2026-01-03,4.57
DR2063,2026-01-04,7.2
DR2063,2026-01-05,7.49
DR2063,2026-01-06,5.41
DR2063,2026-01-07,3.8
DR2063,2026-01-08,6.72
DR2063,2026-01-09,4.87
DR2063,2026-01-10,3.59
DR2063,2026-01-11,6.24
DR2063,2026-01-12,6.19
DR2063,2026-01-13,6.02
DR2063,2026-01-14,3.73
DR2063,2026-01-15,6.67
DR2063,2026-01-16,5.12
DR2063,2026-01-17,4.69
DR2063,2026-01-18,5.34
DR2063,2026-01-19,3.97
DR2063,2026-01-20,3.66
DR2063,2026-01-21,5.8
DR2063,2026-01-22,7.99
DR2063,2026-01-23,7.34
DR2063,2026-01-24,3.41
DR2063,2026-01-25,6.91
DR2063,2026-01-26,7.03
DR2063,2026-01-27,5.35
DR2063,2026-01-28,6.55
DR2063,2026-01-29,5.87
DR2063,2026-01-30,7.85
DR2063,2026-01-31,3.62
DR2063,2026-02-01,6.04
DR2063,2026-02-02,5.01
DR2063,2026-02-03,5.46
DR2063,2026-02-04,3.89
DR2064,2025-11-06,6.36
DR2064,2025-11-07,6.55
DR2064,2025-11-08,7.29
DR2064,2025-11-09,6.39
DR2064,2025-11-10,7.31
DR2064,2025-11-11,8.54
DR2064,2025-11-12,4.52
DR2064,2025-11-13,5.99
DR2064,2025-11-14,4.23
DR2064,2025-11-15,7.96
DR2064,2025-11-16,8.17
DR2064,2025-11-17,5.03
DR2064,2025-11-18,5.36
DR2064,2025-11-19,8.65
DR2064,2025-11-20,8.87
DR2064,2025-11-21,8.6
DR2064,2025-11-22,8.28
DR2064,2025-11-23,6.88
DR2064,2025-11-24,5.61
DR2064,2025-11-25,4.47
DR2064,2025-11-26,7.03
DR2064,2025-11-27,7.24
DR2064,2025-11-28,6.18
DR2064,2025-11-29,5.25
DR2064,2025-11-30,8.53
DR2064,2025-12-01,8.52
DR2064,2025-12-02,7.98
DR2064,2025-12-03,8.62
DR2064,2025-12-04,8.77
DR2064,2025-12-05,7.65
DR2064,2025-12-06,7.62
DR2064,2025-12-07,5.71
DR2064,2025-12-08,4.27
DR2064,2025-12-09,6.32
DR2064,2025-12-10,7.83
DR2064,2025-12-11,6.13
DR2064,2025-12-12,5.24
DR2064,2025-12-13,3.83
DR2064,2025-12-14,4.49
DR2064,2025-12-15,8.26
DR2064,2025-12-16,7.72
DR2064,2025-12-17,7.14
DR2064,2025-12-18,4.48
DR2064,2025-12-19,3.72
DR2064,2025-12-20,7.85
DR2064,2025-12-21,4.6
DR2064,2025-12-22,7.56
DR2064,2025-12-23,4.34
DR2064,2025-12-24,8.61
DR2064,2025-12-25,4.78
DR2064,2025-12-26,8.23
DR2064,2025-12-27,5.59
DR2064,2025-12-28,4.25
DR2064,2025-12-29,4.9
DR2064,2025-12-30,7.76
DR2064,2025-12-31,6.93
DR2064,2026-01-01,7.16
DR2064,2026-01-02,8.93
DR2064,2026-01-03,6.94
DR2064,2026-01-04,5.39
DR2064,2026-01-05,6.96
DR2064,2026-01-06,8.23
DR2064,2026-01-07,8.46
DR2064,2026-01-08,8.78
DR2064,2026-01-09,7.02
DR2064,2026-01-10,7.39
DR2064,2026-01-11,5.62
DR2064,2026-01-12,5.03
DR2064,2026-01-13,5.58
DR2064,2026-01-14,6.33
DR2064,2026-01-15,6.12
DR2064,2026-01-16,4.86
DR2064,2026-01-17,7.73
DR2064,2026-01-18,6.81
DR2064,2026-01-19,7.87
DR2064,2026-01-20,6.67
DR2064,2026-01-21,7.2
DR2064,2026-01-22,6.37
DR2064,2026-01-23,6.39
DR2064,2026-01-24,5.3
DR2064,2026-01-25,8.63
DR2064,2026-01-26,4.45
DR2064,2026-01-27,4.52
DR2064,2026-01-28,4.44
DR2064,2026-01-29,5.97
DR2064,2026-01-30,7.85
DR2064,2026-01-31,4.58
DR2064,2026-02-01,7.01
DR2064,2026-02-02,7.88
DR2064,2026-02-03,5.13
DR2064,2026-02-04,6.63
DR2065,2025-11-06,4.73
DR2065,2025-11-07,4.71
DR2065,2025-11-08,4.57
DR2065,2025-11-09,3.96
DR2065,2025-11-10,3.38
DR2065,2025-11-11,4.61
DR2065,2025-11-12,7.89
DR2065,2025-11-13,6.68
DR2065,2025-11-14,5.37
DR2065,2025-11-15,4.05
DR2065,2025-11-16,6.97
DR2065,2025-11-17,7.02
DR2065,2025-11-18,3.73
DR2065,2025-11-19,6.08
DR2065,2025-11-20,6.35
DR2065,2025-11-21,7.43
DR2065,2025-11-22,5.9
DR2065,2025-11-23,5.35
DR2065,2025-11-24,4.39
DR2065,2025-11-25,4.96
DR2065,2025-11-26,7.35
DR2065,2025-11-27,4.33
DR2065,2025-11-28,3.34
DR2065,2025-11-29,6.23
DR2065,2025-11-30,6.78
DR2065,2025-12-01,3.9
DR2065,2025-12-02,3.45
DR2065,2025-12-03,6.21
DR2065,2025-12-04,5.31
DR2065,2025-12-05,6.12
DR2065,2025-12-06,7.33
DR2065,2025-12-07,4.9
DR2065,2025-12-08,7.96
DR2065,2025-12-09,7.4
DR2065,2025-12-10,5.49
DR2065,2025-12-11,5.26
DR2065,2025-12-12,3.84
DR2065,2025-12-13,7.44
DR2065,2025-12-14,6.32
DR2065,2025-12-15,3.77
DR2065,2025-12-16,7.3
DR2065,2025-12-17,3.81
DR2065,2025-12-18,7.4
DR2065,2025-12-19,6.52
DR2065,2025-12-20,6.25
DR2065,2025-12-21,7.22
DR2065,2025-12-22,4.5
DR2065,2025-12-23,5.88
DR2065,2025-12-24,5.01
DR2065,2025-12-25,5.58
DR2065,2025-12-26,7.12
DR2065,2025-12-27,3.44
DR2065,2025-12-28,6.29
DR2065,2025-12-29,4.22
DR2065,2025-12-30,5.09
DR2065,2025-12-31,7.79
DR2065,2026-01-01,5.68
DR2065,2026-01-02,6.41
DR2065,2026-01-03,3.46
DR2065,2026-01-04,5.05
DR2065,2026-01-05,5.65
DR2065,2026-01-06,7.17
DR2065,2026-01-07,6.47
DR2065,2026-01-08,4.8
DR2065,2026-01-09,5.61
DR2065,2026-01-10,7.56
DR2065,2026-01-11,3.3
DR2065,2026-01-12,4.29
DR2065,2026-01-13,6.87
DR2065,2026-01-14,5.75
DR2065,2026-01-15,5.85
DR2065,2026-01-16,4.79
DR2065,2026-01-17,4.76
DR2065,2026-01-18,4.09
DR2065,2026-01-19,5.67
DR2065,2026-01-20,5.45
DR2065,2026-01-21,6.72
DR2065,2026-01-22,5.34
DR2065,2026-01-23,5.42
DR2065,2026-01-24,7.46
DR2065,2026-01-25,3.48
DR2065,2026-01-26,4.38
DR2065,2026-01-27,4.61
DR2065,2026-01-28,3.2
DR2065,2026-01-29,4.99
DR2065,2026-01-30,5.89
DR2065,2026-01-31,7.02
DR2065,2026-02-01,4.03
DR2065,2026-02-02,5.74
DR2065,2026-02-03,3.33
DR2065,2026-02-04,4.33
DR2066,2025-11-06,3.63
DR2066,2025-11-07,3.61
DR2066,2025-11-08,6.02
DR2066,2025-11-09,6.42
DR2066,2025-11-10,6.52
DR2066,2025-11-11,5.34
DR2066,2025-11-12,4.83
DR2066,2025-11-13,7.26
DR2066,2025-11-14,7.94
DR2066,2025-11-15,6.1
DR2066,2025-11-16,3.44
DR2066,2025-11-17,4.48
DR2066,2025-11-18,6.37
DR2066,2025-11-19,4.44
DR2066,2025-11-20,7.05
DR2066,2025-11-21,6.52
DR2066,2025-11-22,6.37
DR2066,2025-11-23,3.54
DR2066,2025-11-24,4.03
DR2066,2025-11-25,4.74
DR2066,2025-11-26,7.04
DR2066,2025-11-27,7.85
DR2066,2025-11-28,3.71
DR2066,2025-11-29,4.76
DR2066,2025-11-30,7.26
DR2066,2025-12-01,6.2
DR2066,2025-12-02,4.08
DR2066,2025-12-03,7.42
DR2066,2025-12-04,6.22
DR2066,2025-12-05,7.0
DR2066,2025-12-06,7.75
DR2066,2025-12-07,5.89
DR2066,2025-12-08,6.46
DR2066,2025-12-09,4.09
DR2066,2025-12-10,3.75
DR2066,2025-12-11,5.85
DR2066,2025-12-12,3.75
DR2066,2025-12-13,7.64
DR2066,2025-12-14,7.49
DR2066,2025-12-15,7.88
DR2066,2025-12-16,7.49
DR2066,2025-12-17,6.05
DR2066,2025-12-18,4.11
DR2066,2025-12-19,3.56
DR2066,2025-12-20,5.28
DR2066,2025-12-21,6.18
DR2066,2025-12-22,6.25
DR2066,2025-12-23,7.23
DR2066,2025-12-24,3.79
DR2066,2025-12-25,7.06
DR2066,2025-12-26,3.91
DR2066,2025-12-27,6.83
DR2066,2025-12-28,7.36
DR2066,2025-12-29,4.46
DR2066,2025-12-30,7.0
DR2066,2025-12-31,3.46
DR2066,2026-01-01,7.11
DR2066,2026-01-02,5.91
DR2066,2026-01-03,3.34
DR2066,2026-01-04,7.03
DR2066,2026-01-05,5.51
DR2066,2026-01-06,3.56
DR2066,2026-01-07,6.76
DR2066,2026-01-08,4.24
DR2066,2026-01-09,7.32
DR2066,2026-01-10,6.88
DR2066,2026-01-11,5.04
DR2066,2026-01-12,5.44
DR2066,2026-01-13,6.35
DR2066,2026-01-14,5.89
DR2066,2026-01-15,3.5
DR2066,2026-01-16,6.86
DR2066,2026-01-17,5.25
DR2066,2026-01-18,7.66
DR2066,2026-01-19,6.64
DR2066,2026-01-20,3.49
DR2066,2026-01-21,5.21
DR2066,2026-01-22,3.33
DR2066,2026-01-23,3.66
DR2066,2026-01-24,5.79
DR2066,2026-01-25,4.05
DR2066,2026-01-26,6.7
DR2066,2026-01-27,3.31
DR2066,2026-01-28,6.55
DR2066,2026-01-29,3.67
DR2066,2026-01-30,4.61
DR2066,2026-01-31,4.55
DR2066,2026-02-01,5.38
DR2066,2026-02-02,3.3
DR2066,2026-02-03,4.17
DR2066,2026-02-04,5.68
DR2067,2025-11-06,5.91
DR2067,2025-11-07,6.82
DR2067,2025-11-08,4.12
DR2067,2025-11-09,4.28
DR2067,2025-11-10,5.38
DR2067,2025-11-11,6.75
DR2067,2025-11-12,7.35
DR2067,2025-11-13,5.28
DR2067,2025-11-14,4.88
DR2067,2025-11-15,6.41
DR2067,2025-11-16,3.95
DR2067,2025-11-17,4.59
DR2067,2025-11-18,6.6
DR2067,2025-11-19,3.52
DR2067,2025-11-20,7.67
DR2067,2025-11-21,3.58
DR2067,2025-11-22,7.42
DR2067,2025-11-23,7.15
DR2067,2025-11-24,3.7
DR2067,2025-11-25,5.19
DR2067,2025-11-26,5.84
DR2067,2025-11-27,3.84
DR2067,2025-11-28,7.15
DR2067,2025-11-29,4.98
DR2067,2025-11-30,6.54
DR2067,2025-12-01,4.77
DR2067,2025-12-02,6.25
DR2067,2025-12-03,5.46
DR2067,2025-12-04,5.78
DR2067,2025-12-05,7.28
DR2067,2025-12-06,6.69
DR2067,2025-12-07,7.76
DR2067,2025-12-08,5.17
DR2067,2025-12-09,5.6
DR2067,2025-12-10,4.75
DR2067,2025-12-11,3.33
DR2067,2025-12-12,7.64
DR2067,2025-12-13,7.85
DR2067,2025-12-14,7.97
DR2067,2025-12-15,4.49
DR2067,2025-12-16,6.83
DR2067,2025-12-17,5.65
DR2067,2025-12-18,7.27
DR2067,2025-12-19,5.31
DR2067,2025-12-20,7.81
DR2067,2025-12-21,7.29
DR2067,2025-12-22,7.42
DR2067,2025-12-23,6.17
DR2067,2025-12-24,5.56
DR2067,2025-12-25,6.4
DR2067,2025-12-26,5.26
DR2067,2025-12-27,5.91
DR2067,2025-12-28,4.07
DR2067,2025-12-29,6.23
DR2067,2025-12-30,6.05
DR2067,2025-12-31,4.41
DR2067,2026-01-01,4.43
DR2067,2026-01-02,7.06
DR2067,2026-01-03,6.31
DR2067,2026-01-04,7.89
DR2067,2026-01-05,4.42
DR2067,2026-01-06,4.24
DR2067,2026-01-07,5.42
DR2067,2026-01-08,6.54
DR2067,2026-01-09,4.68
DR2067,2026-01-10,5.38
DR2067,2026-01-11,7.19
DR2067,2026-01-12,4.46
DR2067,2026-01-13,6.06
DR2067,2026-01-14,6.65
DR2067,2026-01-15,6.73
DR2067,2026-01-16,4.01
DR2067,2026-01-17,6.8
DR2067,2026-01-18,3.48
DR2067,2026-01-19,7.12
DR2067,2026-01-20,5.48
DR2067,2026-01-21,7.42
DR2067,2026-01-22,6.96
DR2067,2026-01-23,6.35
DR2067,2026-01-24,7.16
DR2067,2026-01-25,7.62
DR2067,2026-01-26,3.35
DR2067,2026-01-27,7.99
DR2067,2026-01-28,7.67
DR2067,2026-01-29,5.87
DR2067,2026-01-30,3.26
DR2067,2026-01-31,3.56
DR2067,2026-02-01,3.57
DR2067,2026-02-02,4.4
DR2067,2026-02-03,5.16
DR2067,2026-02-04,6.16
DR2068,2025-11-06,3.52
DR2068,2025-11-07,5.65
